candidateId,sourcePdf,sourcePage,matchType,existingQuestionIds,disposition,recommendedFollowUpGroup,questionTextEs
gcba_2008_questions-021,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,3,no_structured_match,,outdated,reject_unmatched_2008_candidates,El que conduce un vehículo ¿qué documentación personal debe llevar consigo?
gcba_2008_questions-022,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,3,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Está permitido en los vehículos agregar en los paragolpes aditamentos (defensas, etc.) de cualquier naturaleza, que puedan considerarse peligrosos para personas u otros vehículos?"
gcba_2008_questions-023,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,4,no_structured_match,,outdated,reject_unmatched_2008_candidates,Las balizas portátiles que es obligatorio llevar en los vehículos ¿deben ser los conocidos triángulos reflectivos o pueden ser de otro tipo?
gcba_2008_questions-024,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,4,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cuándo está permitido estacionar en ángulo con el cordón de la acera derecha y/o izquierda?
gcba_2008_questions-025,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,4,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué identifica la Cruz de San Andrés?
gcba_2008_questions-026,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,4,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Si Ud. sale de un estacionamiento paralelo al cordón, previamente debe:"
gcba_2008_questions-027,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,4,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué debe hacer si observa que un vehículo está a punto de alcanzarlo y pasarlo?
gcba_2008_questions-028,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,4,no_structured_match,,outdated,reject_unmatched_2008_candidates,"En zona rural, cuando un peatón transita por la banquina ¿por qué lado debe caminar?"
gcba_2008_questions-029,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,4,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué es un carril de circulación vehicular?
gcba_2008_questions-030,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,4,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cuál es la forma correcta de adelantarse a otro vehículo?
gcba_2008_questions-031,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,5,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué debe entenderse por bocacalle?
gcba_2008_questions-032,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,5,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Cuál es la velocidad máxima permitida en avenidas, salvo señalización que indique lo contrario?"
gcba_2008_questions-033,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,5,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cuál es la velocidad máxima permitida en calles?
gcba_2008_questions-034,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,5,no_structured_match,,outdated,reject_unmatched_2008_candidates,Cuando un vehículo circula por una arteria ubicada al costado de una vía férrea ¿es obligatorio ceder el paso a otro que sale del paso a nivel?
gcba_2008_questions-035,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,5,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Cómo norma general, cuál es la velocidad máxima permitida en autopistas, en el ámbito de la Ciudad Autónoma de Buenos Aires?"
gcba_2008_questions-036,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,5,no_structured_match,,outdated,reject_unmatched_2008_candidates,Entre los efectos que produce el alcohol en el conductor se encuentra la:
gcba_2008_questions-037,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,5,no_structured_match,,outdated,reject_unmatched_2008_candidates,La instalación del airbag en un vehículo ¿sustituye la obligación de utilizar el cinturón de seguridad?
gcba_2008_questions-038,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,5,no_structured_match,,outdated,reject_unmatched_2008_candidates,Usted ha sufrido un desperfecto en su vehículo y lo ha dejado inmovilizado en la banquina. ¿Debe señalizarlo?
gcba_2008_questions-039,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,6,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Un triángulo pintado en la calzada, ¿qué significa?"
gcba_2008_questions-040,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,6,no_structured_match,,outdated,reject_unmatched_2008_candidates,"En zona urbana, cuando es obligatorio llevar encendidas las luces de un vehículo ¿cuáles debemos utilizar?"
gcba_2008_questions-041,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,6,no_structured_match,,outdated,reject_unmatched_2008_candidates,Con carácter general ¿qué vehículo tiene prioridad de paso en una pendiente?
gcba_2008_questions-042,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,6,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué es un carril de aceleración?
gcba_2008_questions-043,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,6,fuzzy_question_text,b-fallback-183,ambiguous,manual_review_old_variant_only_if_architect_scopes,"Si el conductor de un vehículo circula con las balizas encendidas, toca repetidamente la bocina y el acompañante saca el brazo agitando un pañuelo. ¿Qué están indicando?"
gcba_2008_questions-044,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,6,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Cuál es la velocidad máxima permitida en autopistas, según la Ley 24.449?"
gcba_2008_questions-045,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,6,question_text_only,b-fallback-178,ambiguous,manual_review_old_variant_only_if_architect_scopes,¿Quién tiene prioridad de paso en una rotonda?
gcba_2008_questions-046,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,7,no_structured_match,,outdated,reject_unmatched_2008_candidates,En caso de niebla ¿es mejor parar en la banquina?
gcba_2008_questions-047,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,7,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Antes de iniciar un giro, ¿a qué distancia mínima del cruce debe estar ubicado el vehículo sobre el carril más próximo al cordón del lado que va a doblar?"
gcba_2008_questions-048,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,7,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-049,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,7,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-050,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,7,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-051,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,7,exact_spanish_tuple,b-fallback-295,duplicate,,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-052,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,7,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-053,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,8,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-054,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,8,exact_spanish_tuple,b-fallback-154,duplicate,,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-055,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,8,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-056,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,8,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-057,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,8,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-058,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,8,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-059,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,8,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-060,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,8,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-061,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,9,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-062,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,9,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-063,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,9,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Ingerir alimentos antes de conducir puede afectar negativamente a la conducción. Por tanto, antes de iniciar un viaje y para evitar la aparición de sueño debe:"
gcba_2008_questions-064,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,9,no_structured_match,,outdated,reject_unmatched_2008_candidates,"El camión de la fotografía está detenido por un tiempo indeterminado en doble fila durante el reparto de la mercancía, ¿es correcta su posición en la calzada?"
gcba_2008_questions-065,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,9,no_structured_match,,outdated,reject_unmatched_2008_candidates,"El vehículo que se observa en la fotografía lleva una señal de color naranja con reborde negro, compuesta por dos rectángulos y números en su interior ¿qué significa?"
gcba_2008_questions-066,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,10,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-067,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,10,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-068,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,10,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-069,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,10,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-070,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,10,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-071,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,10,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-072,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,10,exact_spanish_tuple,b-fallback-018,duplicate,,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-073,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,11,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-074,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,11,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-075,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,11,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-076,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,11,no_structured_match,,outdated,reject_unmatched_2008_candidates,A las placas de identificación de dominio (chapas patente) ¿está permitido ubicarlas en la luneta trasera del vehículo u otro lugar que nosotros deseamos?
gcba_2008_questions-077,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,11,no_structured_match,,outdated,reject_unmatched_2008_candidates,Si la luz verde del semáforo nos da paso en un cruce de calles y por la transversal aún avanza algún vehículo ¿qué debemos hacer?
gcba_2008_questions-078,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,11,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Con carácter general, ¿está prohibido en zona urbana el uso de bocina en los vehículos?"
gcba_2008_questions-079,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,11,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cuál es el nivel máximo de alcoholemia admitido para conducir un automóvil particular?
gcba_2008_questions-080,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,11,no_structured_match,,outdated,reject_unmatched_2008_candidates,Cuando no hay senda peatonal marcada en el piso ¿por dónde debemos cruzar las calles?
gcba_2008_questions-081,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,12,no_structured_match,,outdated,reject_unmatched_2008_candidates,"por la senda peatonal, Ud. debe:"
gcba_2008_questions-082,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,12,no_structured_match,,outdated,reject_unmatched_2008_candidates,Al atravesar túneles o puentes en una ruta ¿está permitido adelantarse a otro vehículo?
gcba_2008_questions-083,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,12,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Está permitido detener un vehículo sobre una senda peatonal?
gcba_2008_questions-084,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,12,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Qué distancia debe dejarse entre el cordón de la acera y el vehículo, al estacionar en forma paralela al mismo?"
gcba_2008_questions-085,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,12,no_structured_match,,outdated,reject_unmatched_2008_candidates,En un automóvil ¿cuál es la profundidad mínima que debe tener el dibujo de las cubiertas?
gcba_2008_questions-086,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,12,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué utilidad tienen los cinturones de seguridad?
gcba_2008_questions-087,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,12,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Como norma de carácter general, ¿quién tiene prioridad de paso en una encrucijada o bocacalle?"
gcba_2008_questions-088,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,12,no_structured_match,,outdated,reject_unmatched_2008_candidates,En los vehículos que poseen cinturones de seguridad ¿es obligatorio usarlos?
gcba_2008_questions-089,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,13,no_structured_match,,outdated,reject_unmatched_2008_candidates,"vehículos, por lo que estaciona ocupando parte de la acera ¿es correcto su comportamiento?"
gcba_2008_questions-090,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,13,no_structured_match,,outdated,reject_unmatched_2008_candidates,Ud. observa que una ambulancia se aproxima con las luces especiales encendidas ¿debe facilitarle el paso?
gcba_2008_questions-091,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,13,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Para advertir a otros conductores que va a realizar una maniobra con su vehículo, preferentemente lo hará con:"
gcba_2008_questions-092,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,13,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Circula detrás de otros vehículos por una vía urbana. Si al llegar a una intersección prevé que va a quedar detenido en la misma obstruyendo la circulación transversal, ¿qué debe hacer?"
gcba_2008_questions-093,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,13,no_structured_match,,outdated,reject_unmatched_2008_candidates,Los vehículos de emergencia ¿Cuándo tienen prioridad de paso?
gcba_2008_questions-094,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,13,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿En condiciones normales, a qué distancia mínima en tiempo debe circular en relación al vehículo que lo antecede?"
gcba_2008_questions-095,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,13,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué significa el término hidroplaneo (acuaplaning)?
gcba_2008_questions-096,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,14,no_structured_match,,outdated,reject_unmatched_2008_candidates,largo) ¿qué nos indica?
gcba_2008_questions-097,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,14,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué significa la doble línea continua amarilla?
gcba_2008_questions-098,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,14,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué es una arteria de doble mano?
gcba_2008_questions-099,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,14,no_structured_match,,outdated,reject_unmatched_2008_candidates,Adelantarse en una curva está permitido:
gcba_2008_questions-100,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,14,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine que indica la señal que a continuación se presenta:
gcba_2008_questions-101,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,14,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-102,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,14,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-103,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,15,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-104,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,15,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-105,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,15,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-106,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,15,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-107,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,15,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-108,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,15,exact_spanish_tuple,b-fallback-068;b-fallback-262,duplicate,,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-109,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,15,exact_spanish_tuple,b-fallback-123,duplicate,,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-110,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,15,exact_spanish_tuple,b-fallback-068;b-fallback-262,duplicate,,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-111,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,16,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-112,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,16,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-113,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,16,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-114,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,16,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-115,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,16,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-116,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,16,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-117,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,16,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-118,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,17,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-119,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,17,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-120,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,17,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-121,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,17,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-122,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,17,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-123,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,17,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-124,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,17,question_text_only,b-fallback-004;b-fallback-018;b-fallback-065;b-fallback-068;b-fallback-110,ambiguous,manual_review_old_variant_only_if_architect_scopes,Determine qué indica la señal que a continuación se presenta:
gcba_2008_questions-125,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,18,no_structured_match,,outdated,reject_unmatched_2008_candidates,"A la vista de la señal circular que se observa en la fotografía, ¿qué vehículo tendrá preferencia de paso si, en este tramo de vía, por su estrechez, es imposible el cruce de ambos vehículos?"
gcba_2008_questions-126,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,18,no_structured_match,,outdated,reject_unmatched_2008_candidates,Ud. conduce su vehículo por esta calzada. A la vista de la señalización que se observa en la fotografía ¿le está permitido adelantar al automóvil rojo?
gcba_2008_questions-127,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,19,no_structured_match,,outdated,reject_unmatched_2008_candidates,"En la ciudad, ¿está permitido usar la bocina de su vehículo para advertir al conductor del vehículo que circula delante que va a ser adelantado?"
gcba_2008_questions-128,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,19,no_structured_match,,outdated,reject_unmatched_2008_candidates,Ud. circula conduciendo su vehículo por una vía urbana. ¿Debe llevar abrochado el cinturón de seguridad?
gcba_2008_questions-129,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,19,no_structured_match,,outdated,reject_unmatched_2008_candidates,En el vehículo que Ud. conduce va a viajar como pasajero su hijo de ocho años ¿está permitido que lo haga en el asiento delantero del mismo?
gcba_2008_questions-130,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,19,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Dónde deben llevarse las balizas portátiles?
gcba_2008_questions-131,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,19,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cree Ud. que puede ser encandilado por las luces de otro vehículo que circula detrás del suyo?
gcba_2008_questions-132,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,20,no_structured_match,,outdated,reject_unmatched_2008_candidates,discontinuo ¿cuál es la conducta a seguir?
gcba_2008_questions-133,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,20,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Cuando un semáforo cambia de luz roja a verde, nos habilita a reiniciar la marcha, no obstante ello, ¿qué precauciones o limitaciones debemos adoptar?"
